date,series_code,series_name,value,source
2024-06-12,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-06-19,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-06-26,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-07-03,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-07-10,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-07-17,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-07-24,V80691311,Prime rate,6.95,Bank of Canada Valet API
2024-07-31,V80691311,Prime rate,6.7,Bank of Canada Valet API
2024-08-07,V80691311,Prime rate,6.7,Bank of Canada Valet API
2024-08-14,V80691311,Prime rate,6.7,Bank of Canada Valet API
2024-08-21,V80691311,Prime rate,6.7,Bank of Canada Valet API
2024-08-28,V80691311,Prime rate,6.7,Bank of Canada Valet API
2024-09-04,V80691311,Prime rate,6.7,Bank of Canada Valet API
2024-09-11,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-09-18,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-09-25,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-10-02,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-10-09,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-10-16,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-10-23,V80691311,Prime rate,6.45,Bank of Canada Valet API
2024-10-30,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-11-06,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-11-13,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-11-20,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-11-27,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-12-04,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-12-11,V80691311,Prime rate,5.95,Bank of Canada Valet API
2024-12-18,V80691311,Prime rate,5.45,Bank of Canada Valet API
2024-12-25,V80691311,Prime rate,5.45,Bank of Canada Valet API
2025-01-01,V80691311,Prime rate,5.45,Bank of Canada Valet API
2025-01-08,V80691311,Prime rate,5.45,Bank of Canada Valet API
2025-01-15,V80691311,Prime rate,5.45,Bank of Canada Valet API
2025-01-22,V80691311,Prime rate,5.45,Bank of Canada Valet API
2025-01-29,V80691311,Prime rate,5.45,Bank of Canada Valet API
2025-02-05,V80691311,Prime rate,5.2,Bank of Canada Valet API
2025-02-12,V80691311,Prime rate,5.2,Bank of Canada Valet API
2025-02-19,V80691311,Prime rate,5.2,Bank of Canada Valet API
2025-02-26,V80691311,Prime rate,5.2,Bank of Canada Valet API
2025-03-05,V80691311,Prime rate,5.2,Bank of Canada Valet API
2025-03-12,V80691311,Prime rate,5.2,Bank of Canada Valet API
2025-03-19,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-03-26,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-04-02,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-04-09,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-04-16,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-04-23,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-04-30,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-05-07,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-05-14,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-05-21,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-05-28,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-06-04,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-06-11,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-06-18,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-06-25,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-07-02,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-07-09,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-07-16,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-07-23,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-07-30,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-08-06,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-08-13,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-08-20,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-08-27,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-09-03,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-09-10,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-09-17,V80691311,Prime rate,4.95,Bank of Canada Valet API
2025-09-24,V80691311,Prime rate,4.7,Bank of Canada Valet API
2025-10-01,V80691311,Prime rate,4.7,Bank of Canada Valet API
2025-10-08,V80691311,Prime rate,4.7,Bank of Canada Valet API
2025-10-15,V80691311,Prime rate,4.7,Bank of Canada Valet API
2025-10-22,V80691311,Prime rate,4.7,Bank of Canada Valet API
2025-10-29,V80691311,Prime rate,4.7,Bank of Canada Valet API
2025-11-05,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-11-12,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-11-19,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-11-26,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-12-03,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-12-10,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-12-17,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-12-24,V80691311,Prime rate,4.45,Bank of Canada Valet API
2025-12-31,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-01-07,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-01-14,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-01-21,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-01-28,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-02-04,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-02-11,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-02-18,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-02-25,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-03-04,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-03-11,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-03-18,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-03-25,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-04-01,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-04-08,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-04-15,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-04-22,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-04-29,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-05-06,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-05-13,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-05-20,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-05-27,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-06-03,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-06-10,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-06-17,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-06-24,V80691311,Prime rate,4.45,Bank of Canada Valet API
2026-07-01,V80691311,Prime rate,4.45,Bank of Canada Valet API
2021-01-04,FXUSDCAD,USD/CAD exchange rate,1.2751,Bank of Canada Valet API
2021-01-05,FXUSDCAD,USD/CAD exchange rate,1.2707,Bank of Canada Valet API
2021-01-06,FXUSDCAD,USD/CAD exchange rate,1.2685,Bank of Canada Valet API
2021-01-07,FXUSDCAD,USD/CAD exchange rate,1.2707,Bank of Canada Valet API
2021-01-08,FXUSDCAD,USD/CAD exchange rate,1.2705,Bank of Canada Valet API
2021-01-11,FXUSDCAD,USD/CAD exchange rate,1.2788,Bank of Canada Valet API
2021-01-12,FXUSDCAD,USD/CAD exchange rate,1.2746,Bank of Canada Valet API
2021-01-13,FXUSDCAD,USD/CAD exchange rate,1.271,Bank of Canada Valet API
2021-01-14,FXUSDCAD,USD/CAD exchange rate,1.2654,Bank of Canada Valet API
2021-01-15,FXUSDCAD,USD/CAD exchange rate,1.2727,Bank of Canada Valet API
2021-01-18,FXUSDCAD,USD/CAD exchange rate,1.2762,Bank of Canada Valet API
2021-01-19,FXUSDCAD,USD/CAD exchange rate,1.2735,Bank of Canada Valet API
2021-01-20,FXUSDCAD,USD/CAD exchange rate,1.2656,Bank of Canada Valet API
2021-01-21,FXUSDCAD,USD/CAD exchange rate,1.2627,Bank of Canada Valet API
2021-01-22,FXUSDCAD,USD/CAD exchange rate,1.2716,Bank of Canada Valet API
2021-01-25,FXUSDCAD,USD/CAD exchange rate,1.2738,Bank of Canada Valet API
2021-01-26,FXUSDCAD,USD/CAD exchange rate,1.2702,Bank of Canada Valet API
2021-01-27,FXUSDCAD,USD/CAD exchange rate,1.2775,Bank of Canada Valet API
2021-01-28,FXUSDCAD,USD/CAD exchange rate,1.281,Bank of Canada Valet API
2021-01-29,FXUSDCAD,USD/CAD exchange rate,1.278,Bank of Canada Valet API
2021-02-01,FXUSDCAD,USD/CAD exchange rate,1.2824,Bank of Canada Valet API
2021-02-02,FXUSDCAD,USD/CAD exchange rate,1.2818,Bank of Canada Valet API
2021-02-03,FXUSDCAD,USD/CAD exchange rate,1.2783,Bank of Canada Valet API
2021-02-04,FXUSDCAD,USD/CAD exchange rate,1.2828,Bank of Canada Valet API
2021-02-05,FXUSDCAD,USD/CAD exchange rate,1.2777,Bank of Canada Valet API
2021-02-08,FXUSDCAD,USD/CAD exchange rate,1.2753,Bank of Canada Valet API
2021-02-09,FXUSDCAD,USD/CAD exchange rate,1.2719,Bank of Canada Valet API
2021-02-10,FXUSDCAD,USD/CAD exchange rate,1.2689,Bank of Canada Valet API
2021-02-11,FXUSDCAD,USD/CAD exchange rate,1.2686,Bank of Canada Valet API
2021-02-12,FXUSDCAD,USD/CAD exchange rate,1.2711,Bank of Canada Valet API
2021-02-16,FXUSDCAD,USD/CAD exchange rate,1.2684,Bank of Canada Valet API
2021-02-17,FXUSDCAD,USD/CAD exchange rate,1.2712,Bank of Canada Valet API
2021-02-18,FXUSDCAD,USD/CAD exchange rate,1.2696,Bank of Canada Valet API
2021-02-19,FXUSDCAD,USD/CAD exchange rate,1.2614,Bank of Canada Valet API
2021-02-22,FXUSDCAD,USD/CAD exchange rate,1.2613,Bank of Canada Valet API
2021-02-23,FXUSDCAD,USD/CAD exchange rate,1.2603,Bank of Canada Valet API
2021-02-24,FXUSDCAD,USD/CAD exchange rate,1.2548,Bank of Canada Valet API
2021-02-25,FXUSDCAD,USD/CAD exchange rate,1.253,Bank of Canada Valet API
2021-02-26,FXUSDCAD,USD/CAD exchange rate,1.2685,Bank of Canada Valet API
2021-03-01,FXUSDCAD,USD/CAD exchange rate,1.2661,Bank of Canada Valet API
2021-03-02,FXUSDCAD,USD/CAD exchange rate,1.2626,Bank of Canada Valet API
2021-03-03,FXUSDCAD,USD/CAD exchange rate,1.2631,Bank of Canada Valet API
2021-03-04,FXUSDCAD,USD/CAD exchange rate,1.2637,Bank of Canada Valet API
2021-03-05,FXUSDCAD,USD/CAD exchange rate,1.2668,Bank of Canada Valet API
2021-03-08,FXUSDCAD,USD/CAD exchange rate,1.266,Bank of Canada Valet API
2021-03-09,FXUSDCAD,USD/CAD exchange rate,1.2635,Bank of Canada Valet API
2021-03-10,FXUSDCAD,USD/CAD exchange rate,1.2637,Bank of Canada Valet API
2021-03-11,FXUSDCAD,USD/CAD exchange rate,1.2561,Bank of Canada Valet API
2021-03-12,FXUSDCAD,USD/CAD exchange rate,1.2493,Bank of Canada Valet API
2021-03-15,FXUSDCAD,USD/CAD exchange rate,1.248,Bank of Canada Valet API
2021-03-16,FXUSDCAD,USD/CAD exchange rate,1.2455,Bank of Canada Valet API
2021-03-17,FXUSDCAD,USD/CAD exchange rate,1.2465,Bank of Canada Valet API
2021-03-18,FXUSDCAD,USD/CAD exchange rate,1.2458,Bank of Canada Valet API
2021-03-19,FXUSDCAD,USD/CAD exchange rate,1.2506,Bank of Canada Valet API
2021-03-22,FXUSDCAD,USD/CAD exchange rate,1.2513,Bank of Canada Valet API
2021-03-23,FXUSDCAD,USD/CAD exchange rate,1.2562,Bank of Canada Valet API
2021-03-24,FXUSDCAD,USD/CAD exchange rate,1.2562,Bank of Canada Valet API
2021-03-25,FXUSDCAD,USD/CAD exchange rate,1.2606,Bank of Canada Valet API
2021-03-26,FXUSDCAD,USD/CAD exchange rate,1.258,Bank of Canada Valet API
2021-03-29,FXUSDCAD,USD/CAD exchange rate,1.2594,Bank of Canada Valet API
2021-03-30,FXUSDCAD,USD/CAD exchange rate,1.2631,Bank of Canada Valet API
2021-03-31,FXUSDCAD,USD/CAD exchange rate,1.2575,Bank of Canada Valet API
2021-04-01,FXUSDCAD,USD/CAD exchange rate,1.2565,Bank of Canada Valet API
2021-04-05,FXUSDCAD,USD/CAD exchange rate,1.2525,Bank of Canada Valet API
2021-04-06,FXUSDCAD,USD/CAD exchange rate,1.2559,Bank of Canada Valet API
2021-04-07,FXUSDCAD,USD/CAD exchange rate,1.2617,Bank of Canada Valet API
2021-04-08,FXUSDCAD,USD/CAD exchange rate,1.2579,Bank of Canada Valet API
2021-04-09,FXUSDCAD,USD/CAD exchange rate,1.2544,Bank of Canada Valet API
2021-04-12,FXUSDCAD,USD/CAD exchange rate,1.2553,Bank of Canada Valet API
2021-04-13,FXUSDCAD,USD/CAD exchange rate,1.2554,Bank of Canada Valet API
2021-04-14,FXUSDCAD,USD/CAD exchange rate,1.2533,Bank of Canada Valet API
2021-04-15,FXUSDCAD,USD/CAD exchange rate,1.253,Bank of Canada Valet API
2021-04-16,FXUSDCAD,USD/CAD exchange rate,1.2503,Bank of Canada Valet API
2021-04-19,FXUSDCAD,USD/CAD exchange rate,1.2519,Bank of Canada Valet API
2021-04-20,FXUSDCAD,USD/CAD exchange rate,1.2572,Bank of Canada Valet API
2021-04-21,FXUSDCAD,USD/CAD exchange rate,1.2523,Bank of Canada Valet API
2021-04-22,FXUSDCAD,USD/CAD exchange rate,1.25,Bank of Canada Valet API
2021-04-23,FXUSDCAD,USD/CAD exchange rate,1.2489,Bank of Canada Valet API
2021-04-26,FXUSDCAD,USD/CAD exchange rate,1.2412,Bank of Canada Valet API
2021-04-27,FXUSDCAD,USD/CAD exchange rate,1.2403,Bank of Canada Valet API
2021-04-28,FXUSDCAD,USD/CAD exchange rate,1.2357,Bank of Canada Valet API
2021-04-29,FXUSDCAD,USD/CAD exchange rate,1.2292,Bank of Canada Valet API
2021-04-30,FXUSDCAD,USD/CAD exchange rate,1.2285,Bank of Canada Valet API
2021-05-03,FXUSDCAD,USD/CAD exchange rate,1.2279,Bank of Canada Valet API
2021-05-04,FXUSDCAD,USD/CAD exchange rate,1.2315,Bank of Canada Valet API
2021-05-05,FXUSDCAD,USD/CAD exchange rate,1.2272,Bank of Canada Valet API
2021-05-06,FXUSDCAD,USD/CAD exchange rate,1.22,Bank of Canada Valet API
2021-05-07,FXUSDCAD,USD/CAD exchange rate,1.2156,Bank of Canada Valet API
2021-05-10,FXUSDCAD,USD/CAD exchange rate,1.2095,Bank of Canada Valet API
2021-05-11,FXUSDCAD,USD/CAD exchange rate,1.2096,Bank of Canada Valet API
2021-05-12,FXUSDCAD,USD/CAD exchange rate,1.2096,Bank of Canada Valet API
2021-05-13,FXUSDCAD,USD/CAD exchange rate,1.215,Bank of Canada Valet API
2021-05-14,FXUSDCAD,USD/CAD exchange rate,1.2109,Bank of Canada Valet API
2021-05-17,FXUSDCAD,USD/CAD exchange rate,1.2081,Bank of Canada Valet API
2021-05-18,FXUSDCAD,USD/CAD exchange rate,1.2051,Bank of Canada Valet API
2021-05-19,FXUSDCAD,USD/CAD exchange rate,1.21,Bank of Canada Valet API
2021-05-20,FXUSDCAD,USD/CAD exchange rate,1.207,Bank of Canada Valet API
2021-05-21,FXUSDCAD,USD/CAD exchange rate,1.2061,Bank of Canada Valet API
2021-05-25,FXUSDCAD,USD/CAD exchange rate,1.2057,Bank of Canada Valet API
2021-05-26,FXUSDCAD,USD/CAD exchange rate,1.211,Bank of Canada Valet API
2021-05-27,FXUSDCAD,USD/CAD exchange rate,1.2073,Bank of Canada Valet API
2021-05-28,FXUSDCAD,USD/CAD exchange rate,1.2086,Bank of Canada Valet API
2021-05-31,FXUSDCAD,USD/CAD exchange rate,1.2072,Bank of Canada Valet API
2021-06-01,FXUSDCAD,USD/CAD exchange rate,1.204,Bank of Canada Valet API
2021-06-02,FXUSDCAD,USD/CAD exchange rate,1.2052,Bank of Canada Valet API
2021-06-03,FXUSDCAD,USD/CAD exchange rate,1.2103,Bank of Canada Valet API
2021-06-04,FXUSDCAD,USD/CAD exchange rate,1.2084,Bank of Canada Valet API
2021-06-07,FXUSDCAD,USD/CAD exchange rate,1.2073,Bank of Canada Valet API
2021-06-08,FXUSDCAD,USD/CAD exchange rate,1.2097,Bank of Canada Valet API
2021-06-09,FXUSDCAD,USD/CAD exchange rate,1.2095,Bank of Canada Valet API
2021-06-10,FXUSDCAD,USD/CAD exchange rate,1.2094,Bank of Canada Valet API
2021-06-11,FXUSDCAD,USD/CAD exchange rate,1.2148,Bank of Canada Valet API
2021-06-14,FXUSDCAD,USD/CAD exchange rate,1.2142,Bank of Canada Valet API
2021-06-15,FXUSDCAD,USD/CAD exchange rate,1.2188,Bank of Canada Valet API
2021-06-16,FXUSDCAD,USD/CAD exchange rate,1.2191,Bank of Canada Valet API
2021-06-17,FXUSDCAD,USD/CAD exchange rate,1.2341,Bank of Canada Valet API
2021-06-18,FXUSDCAD,USD/CAD exchange rate,1.2419,Bank of Canada Valet API
2021-06-21,FXUSDCAD,USD/CAD exchange rate,1.2377,Bank of Canada Valet API
2021-06-22,FXUSDCAD,USD/CAD exchange rate,1.2356,Bank of Canada Valet API
2021-06-23,FXUSDCAD,USD/CAD exchange rate,1.2287,Bank of Canada Valet API
2021-06-24,FXUSDCAD,USD/CAD exchange rate,1.2316,Bank of Canada Valet API
2021-06-25,FXUSDCAD,USD/CAD exchange rate,1.2294,Bank of Canada Valet API
2021-06-28,FXUSDCAD,USD/CAD exchange rate,1.2335,Bank of Canada Valet API
2021-06-29,FXUSDCAD,USD/CAD exchange rate,1.2384,Bank of Canada Valet API
2021-06-30,FXUSDCAD,USD/CAD exchange rate,1.2394,Bank of Canada Valet API
2021-07-02,FXUSDCAD,USD/CAD exchange rate,1.2353,Bank of Canada Valet API
2021-07-05,FXUSDCAD,USD/CAD exchange rate,1.2343,Bank of Canada Valet API
2021-07-06,FXUSDCAD,USD/CAD exchange rate,1.2446,Bank of Canada Valet API
2021-07-07,FXUSDCAD,USD/CAD exchange rate,1.2475,Bank of Canada Valet API
2021-07-08,FXUSDCAD,USD/CAD exchange rate,1.254,Bank of Canada Valet API
2021-07-09,FXUSDCAD,USD/CAD exchange rate,1.2476,Bank of Canada Valet API
2021-07-12,FXUSDCAD,USD/CAD exchange rate,1.2471,Bank of Canada Valet API
2021-07-13,FXUSDCAD,USD/CAD exchange rate,1.2514,Bank of Canada Valet API
2021-07-14,FXUSDCAD,USD/CAD exchange rate,1.2497,Bank of Canada Valet API
2021-07-15,FXUSDCAD,USD/CAD exchange rate,1.2572,Bank of Canada Valet API
2021-07-16,FXUSDCAD,USD/CAD exchange rate,1.2593,Bank of Canada Valet API
2021-07-19,FXUSDCAD,USD/CAD exchange rate,1.2759,Bank of Canada Valet API
2021-07-20,FXUSDCAD,USD/CAD exchange rate,1.273,Bank of Canada Valet API
2021-07-21,FXUSDCAD,USD/CAD exchange rate,1.2589,Bank of Canada Valet API
2021-07-22,FXUSDCAD,USD/CAD exchange rate,1.2567,Bank of Canada Valet API
2021-07-23,FXUSDCAD,USD/CAD exchange rate,1.2575,Bank of Canada Valet API
2021-07-26,FXUSDCAD,USD/CAD exchange rate,1.2549,Bank of Canada Valet API
2021-07-27,FXUSDCAD,USD/CAD exchange rate,1.2578,Bank of Canada Valet API
2021-07-28,FXUSDCAD,USD/CAD exchange rate,1.2566,Bank of Canada Valet API
2021-07-29,FXUSDCAD,USD/CAD exchange rate,1.245,Bank of Canada Valet API
2021-07-30,FXUSDCAD,USD/CAD exchange rate,1.2462,Bank of Canada Valet API
2021-08-03,FXUSDCAD,USD/CAD exchange rate,1.2545,Bank of Canada Valet API
2021-08-04,FXUSDCAD,USD/CAD exchange rate,1.2545,Bank of Canada Valet API
2021-08-05,FXUSDCAD,USD/CAD exchange rate,1.2497,Bank of Canada Valet API
2021-08-06,FXUSDCAD,USD/CAD exchange rate,1.255,Bank of Canada Valet API
2021-08-09,FXUSDCAD,USD/CAD exchange rate,1.2565,Bank of Canada Valet API
2021-08-10,FXUSDCAD,USD/CAD exchange rate,1.254,Bank of Canada Valet API
2021-08-11,FXUSDCAD,USD/CAD exchange rate,1.2506,Bank of Canada Valet API
2021-08-12,FXUSDCAD,USD/CAD exchange rate,1.252,Bank of Canada Valet API
2021-08-13,FXUSDCAD,USD/CAD exchange rate,1.2514,Bank of Canada Valet API
2021-08-16,FXUSDCAD,USD/CAD exchange rate,1.2569,Bank of Canada Valet API
2021-08-17,FXUSDCAD,USD/CAD exchange rate,1.2623,Bank of Canada Valet API
2021-08-18,FXUSDCAD,USD/CAD exchange rate,1.263,Bank of Canada Valet API
